step,location,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
670,nose_bridge,-0.26756277680397034,-0.26756277680397034,0.24997198581695557,-0.29326045513153076,0.0,0.06898615509271622,0.6013160943984985,0.24997198581695557,0.29326045513153076,0.1890997290611267,0.06087225675582886,0.71875,0.4375,0.0001584527490194887
680,nose_bridge,-0.1667696237564087,-0.1667696237564087,0.32003939151763916,-0.29351991415023804,0.0,0.10023080557584763,0.5996857285499573,0.32003939151763916,0.29351991415023804,0.1872219443321228,0.13281744718551636,0.75,0.1875,0.00014664798800367862
690,nose_bridge,-0.27314141392707825,-0.27314141392707825,0.23605605959892273,-0.28479325771331787,0.0,0.06038903817534447,0.5987282991409302,0.23605605959892273,0.28479325771331787,0.1701994240283966,0.06585665047168732,0.5,0.40625,0.00015183191862888634
700,nose_bridge,-0.2339167594909668,-0.2339167594909668,0.28084802627563477,-0.2908723056316376,0.0,0.06697982549667358,0.5980414152145386,0.28084802627563477,0.2908723056316376,0.18084101378917694,0.10000698268413544,0.625,0.1875,0.00018623519281391054
710,nose_bridge,-0.2665177583694458,-0.2665177583694458,0.26321807503700256,-0.29702523350715637,0.0,0.06431461870670319,0.5991350412368774,0.26321807503700256,0.29702523350715637,0.19516310095787048,0.06805496662855148,0.8125,0.40625,0.00024090676743071526
720,nose_bridge,-0.24060752987861633,-0.24060752987861633,0.2647690773010254,-0.2916306257247925,0.0,0.07788463681936264,0.599956214427948,0.2647690773010254,0.2916306257247925,0.19074179232120514,0.07402727752923965,0.75,0.40625,0.0001898763293866068
730,nose_bridge,-0.25441455841064453,-0.25441455841064453,0.25421953201293945,-0.28604310750961304,0.0,0.06345213949680328,0.6007764339447021,0.25421953201293945,0.28604310750961304,0.17324230074882507,0.08097720146179199,0.5625,0.3125,0.00015874308883212507
740,nose_bridge,-0.24682462215423584,-0.24682462215423584,0.25602614879608154,-0.29097890853881836,0.0,0.07910704612731934,0.5999339818954468,0.25602614879608154,0.29097890853881836,0.18759647011756897,0.06842966377735138,0.71875,0.40625,0.00012778339441865683
750,nose_bridge,-0.26706835627555847,-0.26706835627555847,0.2535635232925415,-0.2908790707588196,0.0,0.061126258224248886,0.6000769734382629,0.2535635232925415,0.2908790707588196,0.183628648519516,0.06993487477302551,0.75,0.3125,0.0002954381052404642
760,nose_bridge,-0.23092436790466309,-0.23092436790466309,0.2610056400299072,-0.28677088022232056,0.0,0.0816117599606514,0.60032719373703,0.2610056400299072,0.28677088022232056,0.17790165543556213,0.08310398459434509,0.6875,0.4375,0.00010695800301618874
