step,location,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
160,right_cheek,0.12312199175357819,0.12312199175357819,0.4567922353744507,-0.2810073494911194,0.0,0.22834445536136627,0.4961526393890381,0.4567922353744507,0.2810073494911194,0.1703726351261139,0.2864195704460144,0.5625,0.03125,7.823076884960756e-05
170,right_cheek,0.08988694846630096,0.08988694846630096,0.44208425283432007,-0.2821356952190399,0.0,0.21207408607006073,0.5030580759048462,0.44208425283432007,0.2821356952190399,0.17536425590515137,0.2667199969291687,0.625,0.0,7.086029654601589e-05
180,right_cheek,0.07979807257652283,0.07979807257652283,0.4336722493171692,-0.27961722016334534,0.0,0.2053602635860443,0.509760856628418,0.4336722493171692,0.27961722016334534,0.16696183383464813,0.26671043038368225,0.40625,0.0625,6.778732495149598e-05
190,right_cheek,0.09408077597618103,0.09408077597618103,0.44095391035079956,-0.28072410821914673,0.0,0.21457508206367493,0.5190501809120178,0.44095391035079956,0.28072410821914673,0.1773594319820404,0.26359444856643677,0.5625,0.0625,7.845842628739774e-05
200,right_cheek,0.04569363594055176,0.04569363594055176,0.41428515315055847,-0.2792016863822937,0.0,0.1898118555545807,0.5262461304664612,0.41428515315055847,0.2792016863822937,0.17341020703315735,0.24087494611740112,0.59375,0.0,6.261578528210521e-05
210,right_cheek,0.03399696946144104,0.03399696946144104,0.41658395528793335,-0.28533944487571716,0.0,0.18809190392494202,0.5301142930984497,0.41658395528793335,0.28533944487571716,0.17860201001167297,0.23798194527626038,0.6875,0.03125,9.073058754438534e-05
220,right_cheek,0.02335977554321289,0.02335977554321289,0.41236546635627747,-0.284877210855484,0.0,0.18074873089790344,0.5316096544265747,0.41236546635627747,0.284877210855484,0.17854216694831848,0.23382331430912018,0.625,0.03125,7.957644993439317e-05
230,right_cheek,0.060253679752349854,0.060253679752349854,0.4305473864078522,-0.2846323251724243,0.0,0.1989709436893463,0.5347870588302612,0.4305473864078522,0.2846323251724243,0.18638759851455688,0.24415981769561768,0.65625,0.0625,6.75735209370032e-05
240,right_cheek,0.0466964989900589,0.0466964989900589,0.42428839206695557,-0.28424346446990967,0.0,0.19089503586292267,0.5355303287506104,0.42428839206695557,0.28424346446990967,0.18099816143512726,0.24329021573066711,0.625,0.0,8.053589408518746e-05
250,right_cheek,0.045507386326789856,0.045507386326789856,0.4090408980846405,-0.27710139751434326,0.0,0.19066928327083588,0.5367900133132935,0.4090408980846405,0.27710139751434326,0.16993524134159088,0.23910565674304962,0.46875,0.125,8.31904835649766e-05
260,right_cheek,0.08733060956001282,0.08733060956001282,0.4371272325515747,-0.2804332971572876,0.0,0.2110699713230133,0.5402177572250366,0.4371272325515747,0.2804332971572876,0.16851270198822021,0.2686145007610321,0.53125,0.03125,7.58243040763773e-05
270,right_cheek,0.09463533759117126,0.09463533759117126,0.4407263398170471,-0.28006309270858765,0.0,0.21403518319129944,0.541229248046875,0.4407263398170471,0.28006309270858765,0.16380031406879425,0.27692604064941406,0.4375,0.03125,0.00010109576396644115
280,right_cheek,0.10848897695541382,0.10848897695541382,0.4471542239189148,-0.27877357602119446,0.0,0.21888190507888794,0.5440505743026733,0.4471542239189148,0.27877357602119446,0.1696341335773468,0.2775201201438904,0.59375,0.03125,6.74952389090322e-05
290,right_cheek,0.1542980968952179,0.1542980968952179,0.4663410484790802,-0.27723413705825806,0.0,0.2424253225326538,0.5466419458389282,0.4663410484790802,0.27723413705825806,0.15944433212280273,0.30689671635627747,0.4375,0.03125,9.122084156842902e-05
300,right_cheek,-0.06589674949645996,-0.06589674949645996,0.3639073967933655,-0.283339262008667,0.0,0.13687437772750854,0.5474764108657837,0.3639073967933655,0.283339262008667,0.1728385090827942,0.1910688877105713,0.5625,0.0625,7.589980668853968e-05
310,right_cheek,0.10314098000526428,0.10314098000526428,0.44367700815200806,-0.2786458730697632,0.0,0.2167557179927826,0.5510625839233398,0.44367700815200806,0.2786458730697632,0.16718003153800964,0.2764970064163208,0.46875,0.0,7.181946421042085e-05
320,right_cheek,0.08144855499267578,0.08144855499267578,0.4347497224807739,-0.2797606289386749,0.0,0.2062200903892517,0.5493049025535583,0.4347497224807739,0.2797606289386749,0.16789762675762177,0.26685208082199097,0.4375,0.0625,9.108721860684454e-05
330,right_cheek,0.038319095969200134,0.038319095969200134,0.41563308238983154,-0.2825787663459778,0.0,0.18784354627132416,0.5483713150024414,0.41563308238983154,0.2825787663459778,0.1775778830051422,0.23805521428585052,0.65625,0.0625,8.941788109950721e-05
340,right_cheek,0.11254309117794037,0.11254309117794037,0.4560512900352478,-0.2832527756690979,0.0,0.22299735248088837,0.5501438975334167,0.4560512900352478,0.2832527756690979,0.17439115047454834,0.28166013956069946,0.6875,0.0,8.589850040152669e-05
350,right_cheek,0.0886799544095993,0.0886799544095993,0.4416581988334656,-0.2823505997657776,0.0,0.2117229551076889,0.5504492521286011,0.4416581988334656,0.2823505997657776,0.17706473171710968,0.2645934820175171,0.53125,0.0,6.853942613815889e-05
360,right_cheek,0.11123532056808472,0.11123532056808472,0.4443444609642029,-0.2766103446483612,0.0,0.22011154890060425,0.5496728420257568,0.4443444609642029,0.2766103446483612,0.16593345999717712,0.27841100096702576,0.5625,0.03125,8.689327660249546e-05
370,right_cheek,0.15222467482089996,0.15222467482089996,0.4748879373073578,-0.28273525834083557,0.0,0.24280725419521332,0.5526636838912964,0.4748879373073578,0.28273525834083557,0.18274319171905518,0.2921447157859802,0.6875,0.0,0.00010436522279633209
380,right_cheek,0.07096263766288757,0.07096263766288757,0.42450106143951416,-0.27828043699264526,0.0,0.20302245020866394,0.552765965461731,0.42450106143951416,0.27828043699264526,0.1622018814086914,0.26229920983314514,0.40625,0.0625,9.329557360615581e-05
390,right_cheek,0.030635178089141846,0.030635178089141846,0.41336488723754883,-0.2820315361022949,0.0,0.18133336305618286,0.5538135766983032,0.41336488723754883,0.2820315361022949,0.1727755069732666,0.24058938026428223,0.34375,0.0,8.270963007817045e-05
400,right_cheek,0.13621927797794342,0.13621927797794342,0.4583190381526947,-0.2768460512161255,0.0,0.2315923422574997,0.5548194646835327,0.4583190381526947,0.2768460512161255,0.16767123341560364,0.29064780473709106,0.5,0.0,8.398328645853326e-05
410,right_cheek,0.03167884051799774,0.03167884051799774,0.4135013818740845,-0.28240567445755005,0.0,0.18298880755901337,0.5568718314170837,0.4135013818740845,0.28240567445755005,0.1705520898103714,0.24294929206371307,0.5625,0.0,5.9293633967172354e-05
420,right_cheek,0.09790061414241791,0.09790061414241791,0.43861955404281616,-0.2793334126472473,0.0,0.21794788539409637,0.5577620267868042,0.43861955404281616,0.2793334126472473,0.16576042771339417,0.2728591561317444,0.5,0.09375,7.176246435847133e-05
430,right_cheek,0.10547958314418793,0.10547958314418793,0.4488030672073364,-0.2811626195907593,0.0,0.21900175511837006,0.5577688217163086,0.4488030672073364,0.2811626195907593,0.16902558505535126,0.279777467250824,0.65625,0.0,7.759467553114519e-05
440,right_cheek,0.0841347724199295,0.0841347724199295,0.4325904846191406,-0.280020147562027,0.0,0.21158458292484283,0.5603456497192383,0.4325904846191406,0.280020147562027,0.1652243733406067,0.26736608147621155,0.53125,0.0625,7.807688962202519e-05
450,right_cheek,0.16091448068618774,0.16091448068618774,0.4685675799846649,-0.2754068970680237,0.0,0.2431606948375702,0.5606401562690735,0.4685675799846649,0.2754068970680237,0.16123078763484955,0.30733680725097656,0.375,0.0,7.540003571193665e-05
460,right_cheek,0.15147334337234497,0.15147334337234497,0.47011902928352356,-0.2810821235179901,0.0,0.24351856112480164,0.5633167028427124,0.47011902928352356,0.2810821235179901,0.17174452543258667,0.2983744740486145,0.625,0.03125,7.571991591248661e-05
470,right_cheek,0.08938446640968323,0.08938446640968323,0.4387843906879425,-0.27968698740005493,0.0,0.20997405052185059,0.5641502737998962,0.4387843906879425,0.27968698740005493,0.16967356204986572,0.2691107988357544,0.46875,0.0,8.977076504379511e-05
480,right_cheek,0.1307317018508911,0.1307317018508911,0.4561377167701721,-0.27788543701171875,0.0,0.2303648591041565,0.563399076461792,0.4561377167701721,0.27788543701171875,0.16575199365615845,0.29038572311401367,0.5,0.0,6.560191832249984e-05
490,right_cheek,0.06904385983943939,0.06904385983943939,0.42661482095718384,-0.2780619263648987,0.0,0.19855289161205292,0.5629885196685791,0.42661482095718384,0.2780619263648987,0.15965691208839417,0.2669578790664673,0.40625,0.0,8.37494881125167e-05
500,right_cheek,0.10964645445346832,0.10964645445346832,0.4412808120250702,-0.27681994438171387,0.0,0.22200553119182587,0.5651426315307617,0.4412808120250702,0.27681994438171387,0.1595047414302826,0.2817760705947876,0.46875,0.0625,9.53489143284969e-05
510,right_cheek,0.10067437589168549,0.10067437589168549,0.4382535219192505,-0.2752775549888611,0.0,0.21297596395015717,0.5646320581436157,0.4382535219192505,0.2752775549888611,0.15686559677124023,0.28138792514801025,0.5,0.0,7.59811227908358e-05
520,right_cheek,0.0882100760936737,0.0882100760936737,0.44151610136032104,-0.281960666179657,0.0,0.21061530709266663,0.5655332803726196,0.44151610136032104,0.281960666179657,0.1757146418094635,0.26580145955085754,0.5625,0.03125,8.3838080172427e-05
530,right_cheek,0.09196966886520386,0.09196966886520386,0.4421084225177765,-0.2813006639480591,0.0,0.21246257424354553,0.5658411979675293,0.4421084225177765,0.2813006639480591,0.1722053438425064,0.2699030935764313,0.59375,0.03125,0.00010264293086947873
540,right_cheek,0.03993794322013855,0.03993794322013855,0.4141879677772522,-0.2808736562728882,0.0,0.18749728798866272,0.5669816732406616,0.4141879677772522,0.2808736562728882,0.1774331033229828,0.2367548644542694,0.53125,0.03125,0.00010446759551996365
550,right_cheek,0.10401648283004761,0.10401648283004761,0.4413091242313385,-0.2776377201080322,0.0,0.21798279881477356,0.5652889013290405,0.4413091242313385,0.2776377201080322,0.16074049472808838,0.2805686593055725,0.34375,0.03125,7.141547393985093e-05
560,right_cheek,0.0687289834022522,0.0687289834022522,0.42491817474365234,-0.27937766909599304,0.0,0.20256614685058594,0.5668216943740845,0.42491817474365234,0.27937766909599304,0.17317408323287964,0.2517440915107727,0.5,0.09375,9.225434041582048e-05
570,right_cheek,0.05260923504829407,0.05260923504829407,0.4163910746574402,-0.27779221534729004,0.0,0.19180259108543396,0.5699754953384399,0.4163910746574402,0.27779221534729004,0.16595017910003662,0.25044092535972595,0.53125,0.03125,7.95469677541405e-05
580,right_cheek,0.039256513118743896,0.039256513118743896,0.4105772078037262,-0.2794555723667145,0.0,0.18759045004844666,0.57161545753479,0.4105772078037262,0.2794555723667145,0.1736934781074524,0.2368837147951126,0.53125,0.0625,7.547871791757643e-05
590,right_cheek,0.12370891869068146,0.12370891869068146,0.4566739499568939,-0.2798796594142914,0.0,0.2267942875623703,0.5714645385742188,0.4566739499568939,0.2798796594142914,0.16628830134868622,0.2903856635093689,0.5,0.0,9.00632658158429e-05
600,right_cheek,0.08254700899124146,0.08254700899124146,0.4364379644393921,-0.2813335061073303,0.0,0.20877605676651,0.5715430378913879,0.4364379644393921,0.2813335061073303,0.17038556933403015,0.26605236530303955,0.5,0.03125,9.081518510356545e-05
610,right_cheek,0.11051422357559204,0.11051422357559204,0.44251203536987305,-0.2763594388961792,0.0,0.2207210659980774,0.5730746984481812,0.44251203536987305,0.2763594388961792,0.1607300192117691,0.2817820608615875,0.4375,0.03125,8.659633022034541e-05
620,right_cheek,0.1993948519229889,0.1993948519229889,0.49398794770240784,-0.2796666622161865,0.0,0.2647402286529541,0.5745270252227783,0.49398794770240784,0.2796666622161865,0.17306099832057953,0.3209269344806671,0.5,0.0,8.406412962358445e-05
630,right_cheek,0.14392410218715668,0.14392410218715668,0.45421090722084045,-0.2737119495868683,0.0,0.2371370941400528,0.5747807025909424,0.45421090722084045,0.2737119495868683,0.1604689061641693,0.29374200105667114,0.375,0.0625,8.477084338665009e-05
640,right_cheek,0.12030699849128723,0.12030699849128723,0.4577265977859497,-0.2823895514011383,0.0,0.22735950350761414,0.5744922161102295,0.4577265977859497,0.2823895514011383,0.16784852743148804,0.28987807035446167,0.59375,0.0,9.154403232969344e-05
650,right_cheek,0.04514071345329285,0.04514071345329285,0.42140868306159973,-0.28327345848083496,0.0,0.19027894735336304,0.5748919248580933,0.42140868306159973,0.28327345848083496,0.17766277492046356,0.24374589323997498,0.5625,0.03125,8.279418398160487e-05
660,right_cheek,0.08903747797012329,0.08903747797012329,0.43097391724586487,-0.27699553966522217,0.0,0.21205464005470276,0.5770285725593567,0.43097391724586487,0.27699553966522217,0.16405294835567474,0.2669209837913513,0.5,0.0625,0.00010080423817271367
670,right_cheek,0.006902739405632019,0.006902739405632019,0.3953009247779846,-0.2808934450149536,0.0,0.17338870465755463,0.5766369104385376,0.3953009247779846,0.2808934450149536,0.16520988941192627,0.23009106516838074,0.53125,0.03125,8.385858382098377e-05
680,right_cheek,0.13199904561042786,0.13199904561042786,0.45973676443099976,-0.27915817499160767,0.0,0.23057863116264343,0.5775803327560425,0.45973676443099976,0.27915817499160767,0.16796450316905975,0.2917722761631012,0.59375,0.0,6.771427433704957e-05
690,right_cheek,0.06949575245380402,0.06949575245380402,0.4246726334095001,-0.2776547074317932,0.0,0.20013253390789032,0.5795984864234924,0.4246726334095001,0.2776547074317932,0.16117703914642334,0.2634955942630768,0.4375,0.03125,6.732052133884281e-05
700,right_cheek,0.09124146401882172,0.09124146401882172,0.4414166808128357,-0.2805306315422058,0.0,0.21088604629039764,0.5783423185348511,0.4414166808128357,0.2805306315422058,0.17505502700805664,0.26636165380477905,0.59375,0.0,9.310576569987461e-05
710,right_cheek,0.148631751537323,0.148631751537323,0.4715588688850403,-0.2814953327178955,0.0,0.24006354808807373,0.576980471611023,0.4715588688850403,0.2814953327178955,0.1763479858636856,0.29521089792251587,0.53125,0.0,8.56730475788936e-05
720,right_cheek,0.10832495987415314,0.10832495987415314,0.44721096754074097,-0.278744101524353,0.0,0.21860219538211823,0.579211413860321,0.44721096754074097,0.278744101524353,0.16561783850193024,0.2815931737422943,0.46875,0.0,8.796870679361746e-05
730,right_cheek,0.07808247208595276,0.07808247208595276,0.4263841509819031,-0.27560555934906006,0.0,0.2029094398021698,0.5785138607025146,0.4263841509819031,0.27560555934906006,0.1618293970823288,0.2645547688007355,0.53125,0.03125,8.869270823197439e-05
740,right_cheek,0.12972183525562286,0.12972183525562286,0.4579104483127594,-0.2791535556316376,0.0,0.2301184982061386,0.5805810689926147,0.4579104483127594,0.2791535556316376,0.17014619708061218,0.2877642512321472,0.53125,0.03125,8.14437516964972e-05
750,right_cheek,0.08422327041625977,0.08422327041625977,0.4351843297481537,-0.28005021810531616,0.0,0.2091393768787384,0.580774188041687,0.4351843297481537,0.28005021810531616,0.17063069343566895,0.26455360651016235,0.46875,0.03125,7.54382781451568e-05
760,right_cheek,0.1184442937374115,0.1184442937374115,0.44872042536735535,-0.2768195867538452,0.0,0.22336304187774658,0.5791212320327759,0.44872042536735535,0.2768195867538452,0.16817674040794373,0.2805436849594116,0.5625,0.0,9.470643999520689e-05
770,right_cheek,0.06001278758049011,0.06001278758049011,0.42763668298721313,-0.28212210536003113,0.0,0.19662031531333923,0.5780816078186035,0.42763668298721313,0.28212210536003113,0.1706022173166275,0.2570344805717468,0.5,0.0,0.00012603176583070308
780,right_cheek,0.10015887022018433,0.10015887022018433,0.4420558214187622,-0.27798426151275635,0.0,0.21407157182693481,0.5782308578491211,0.4420558214187622,0.27798426151275635,0.16348519921302795,0.27857065200805664,0.5625,0.0,9.236400364898145e-05
790,right_cheek,0.0948147177696228,0.0948147177696228,0.44289082288742065,-0.2809751033782959,0.0,0.21387410163879395,0.5784388780593872,0.44289082288742065,0.2809751033782959,0.17085246741771698,0.2720383405685425,0.5625,0.0,0.0001092500751838088
800,right_cheek,0.02444186806678772,0.02444186806678772,0.40847766399383545,-0.2818911075592041,0.0,0.17974641919136047,0.5817803144454956,0.40847766399383545,0.2818911075592041,0.1749858260154724,0.23349183797836304,0.59375,0.03125,6.83271573507227e-05
810,right_cheek,0.01593935489654541,0.01593935489654541,0.4046720862388611,-0.28120413422584534,0.0,0.173675537109375,0.5842742323875427,0.4046720862388611,0.28120413422584534,0.17091917991638184,0.23375290632247925,0.5,0.0,8.24953312985599e-05
820,right_cheek,0.0910535454750061,0.0910535454750061,0.4375460147857666,-0.27817344665527344,0.0,0.20985442399978638,0.5844199657440186,0.4375460147857666,0.27817344665527344,0.17173123359680176,0.26581478118896484,0.5625,0.0,7.725571049377322e-05
830,right_cheek,0.08025941252708435,0.08025941252708435,0.4333919584751129,-0.2809225022792816,0.0,0.20871245861053467,0.5839254856109619,0.4333919584751129,0.2809225022792816,0.17563673853874207,0.25775519013404846,0.625,0.03125,7.395674037979916e-05
840,right_cheek,0.2079276442527771,0.2079276442527771,0.49792012572288513,-0.2793042063713074,0.0,0.2686159312725067,0.5862767696380615,0.49792012572288513,0.2793042063713074,0.16652223467826843,0.3313978910446167,0.53125,0.0,0.00011500869004521519
850,right_cheek,0.0501057505607605,0.0501057505607605,0.4182332158088684,-0.2797628343105316,0.0,0.19139820337295532,0.5853071808815002,0.4182332158088684,0.2797628343105316,0.16822147369384766,0.25001174211502075,0.5625,0.0,6.085335917305201e-05
860,right_cheek,0.05545569956302643,0.05545569956302643,0.41833025217056274,-0.27884441614151,0.0,0.1948142796754837,0.5855987668037415,0.41833025217056274,0.27884441614151,0.17231839895248413,0.24601182341575623,0.46875,0.03125,7.801424362696707e-05
870,right_cheek,0.10739819705486298,0.10739819705486298,0.4461579918861389,-0.27845498919487,0.0,0.21815018355846405,0.5865765810012817,0.4461579918861389,0.27845498919487,0.1663687378168106,0.2797892689704895,0.5,0.0,7.529208232881501e-05
880,right_cheek,0.10834603011608124,0.10834603011608124,0.44781529903411865,-0.28013888001441956,0.0,0.2208084911108017,0.5877695679664612,0.44781529903411865,0.28013888001441956,0.1675790548324585,0.28023624420166016,0.59375,0.03125,7.425375224556774e-05
890,right_cheek,0.03215004503726959,0.03215004503726959,0.4150964021682739,-0.28334981203079224,0.0,0.18375326693058014,0.5882982015609741,0.4150964021682739,0.28334981203079224,0.1771986186504364,0.23789775371551514,0.625,0.03125,7.548491703346372e-05
900,right_cheek,0.009754270315170288,0.009754270315170288,0.3975263237953186,-0.2817762494087219,0.0,0.17578044533729553,0.5878084897994995,0.3975263237953186,0.2817762494087219,0.17371150851249695,0.22381481528282166,0.53125,0.125,6.60249570501037e-05
910,right_cheek,0.0813283771276474,0.0813283771276474,0.4348599910736084,-0.28060364723205566,0.0,0.20767568051815033,0.5879871845245361,0.4348599910736084,0.28060364723205566,0.1660042703151703,0.2688557207584381,0.5,0.03125,8.661752508487552e-05
920,right_cheek,0.0811132937669754,0.0811132937669754,0.4361807405948639,-0.28072747588157654,0.0,0.2063875049352646,0.5907785892486572,0.4361807405948639,0.28072747588157654,0.16557270288467407,0.2706080675125122,0.40625,0.0,8.61400694702752e-05
930,right_cheek,0.05611389875411987,0.05611389875411987,0.424943745136261,-0.28298449516296387,0.0,0.19713914394378662,0.5919193029403687,0.424943745136261,0.28298449516296387,0.1754024773836136,0.2495412677526474,0.53125,0.0625,6.645543180638924e-05
940,right_cheek,0.19597476720809937,0.19597476720809937,0.48190832138061523,-0.27384889125823975,0.0,0.2617642283439636,0.5925145149230957,0.48190832138061523,0.27384889125823975,0.15925487875938416,0.3226534128189087,0.4375,0.0,7.302005542442203e-05
950,right_cheek,-0.00639835000038147,-0.00639835000038147,0.39109551906585693,-0.2826216220855713,0.0,0.16774937510490417,0.592720627784729,0.39109551906585693,0.2826216220855713,0.1752568781375885,0.21583862602710724,0.59375,0.09375,8.366765541722998e-05
960,right_cheek,0.08480556309223175,0.08480556309223175,0.4353557527065277,-0.2787657082080841,0.0,0.20698122680187225,0.5955468416213989,0.4353557527065277,0.2787657082080841,0.1611717939376831,0.2741839587688446,0.34375,0.0,9.184297960018739e-05
970,right_cheek,0.0036750435829162598,0.0036750435829162598,0.392257422208786,-0.2786298096179962,0.0,0.16867724061012268,0.5952528715133667,0.392257422208786,0.2786298096179962,0.161944180727005,0.2303132265806198,0.5625,0.0,0.00010402849147794768
980,right_cheek,0.08069595694541931,0.08069595694541931,0.4296085238456726,-0.27783724665641785,0.0,0.2067619264125824,0.5945605635643005,0.4296085238456726,0.27783724665641785,0.1664266586303711,0.2631818354129791,0.40625,0.03125,7.613618072355166e-05
990,right_cheek,0.059230297803878784,0.059230297803878784,0.42869576811790466,-0.2828359007835388,0.0,0.19620633125305176,0.5944559574127197,0.42869576811790466,0.2828359007835388,0.17661955952644348,0.2520762085914612,0.53125,0.0,8.124950545607135e-05
999,right_cheek,0.038938969373703,0.038938969373703,0.42316222190856934,-0.2857951521873474,0.0,0.1873670518398285,0.5956590175628662,0.42316222190856934,0.2857951521873474,0.17421536147594452,0.248946875333786,0.3333333432674408,0.0,0.00018605829973239452
