step,location,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
100,chin,0.03228515386581421,0.03228515386581421,0.40497028827667236,-0.27824801206588745,0.0,0.18381088972091675,0.45081132650375366,0.40497028827667236,0.27824801206588745,0.16363534331321716,0.241334930062294,0.53125,0.03125,9.161101479548961e-05
110,chin,0.03232210874557495,0.03232210874557495,0.41163498163223267,-0.2821192741394043,0.0,0.18492567539215088,0.46002382040023804,0.41163498163223267,0.2821192741394043,0.17323270440101624,0.23840229213237762,0.5625,0.0625,9.669917199062183e-05
120,chin,0.025526925921440125,0.025526925921440125,0.4062042832374573,-0.28221529722213745,0.0,0.18375323712825775,0.473804235458374,0.4062042832374573,0.28221529722213745,0.16575661301612854,0.24044767022132874,0.5,0.0625,9.195478924084455e-05
130,chin,0.01195518672466278,0.01195518672466278,0.4061068296432495,-0.2847488522529602,0.0,0.17534606158733368,0.48093700408935547,0.4061068296432495,0.2847488522529602,0.17929711937904358,0.22680969536304474,0.65625,0.0,0.00010591074533294886
140,chin,0.02498704195022583,0.02498704195022583,0.4065035879611969,-0.2802330553531647,0.0,0.17894956469535828,0.4858570396900177,0.4065035879611969,0.2802330553531647,0.17180825769901276,0.23469531536102295,0.59375,0.03125,9.681908704806119e-05
150,chin,-0.06770916283130646,-0.06770916283130646,0.36169445514678955,-0.28388041257858276,0.0,0.13835720717906952,0.49138909578323364,0.36169445514678955,0.28388041257858276,0.1759006381034851,0.18579386174678802,0.75,0.0625,0.00010250676132272929
160,chin,0.011233627796173096,0.011233627796173096,0.39616629481315613,-0.2794380486011505,0.0,0.173943430185318,0.49752193689346313,0.39616629481315613,0.2794380486011505,0.16279742121696472,0.2333688735961914,0.5,0.0625,9.941621101461351e-05
170,chin,0.01688888669013977,0.01688888669013977,0.39883309602737427,-0.2788088321685791,0.0,0.1756734549999237,0.5023921728134155,0.39883309602737427,0.2788088321685791,0.15976949036121368,0.23906362056732178,0.40625,0.03125,0.00010395195567980409
180,chin,-0.06991463899612427,-0.06991463899612427,0.3579558730125427,-0.284961998462677,0.0,0.142053484916687,0.5078955888748169,0.3579558730125427,0.284961998462677,0.18158146739006042,0.1763743758201599,0.6875,0.15625,0.00010893373837461695
190,chin,0.03917163610458374,0.03917163610458374,0.4089496433734894,-0.2769934833049774,0.0,0.1842089593410492,0.5141124725341797,0.4089496433734894,0.2769934833049774,0.16150763630867004,0.24744200706481934,0.5,0.0,0.0001089594661607407
200,chin,0.018310338258743286,0.018310338258743286,0.40010595321655273,-0.28046226501464844,0.0,0.17912891507148743,0.5172093510627747,0.40010595321655273,0.28046226501464844,0.16511014103889465,0.2349957823753357,0.5,0.0625,0.00011855938646476716
210,chin,-0.04721169173717499,-0.04721169173717499,0.356466144323349,-0.2740238308906555,0.0,0.14436982572078705,0.5191665887832642,0.356466144323349,0.2740238308906555,0.15573471784591675,0.20073139667510986,0.4375,0.09375,0.00011641765740932897
220,chin,-0.03463120758533478,-0.03463120758533478,0.36929506063461304,-0.2763468027114868,0.0,0.14876733720302582,0.5229476094245911,0.36929506063461304,0.2763468027114868,0.1503797024488449,0.21891537308692932,0.28125,0.03125,0.0001181249026558362
230,chin,-0.02262990176677704,-0.02262990176677704,0.3805067837238312,-0.28087350726127625,0.0,0.15861032903194427,0.5262976884841919,0.3805067837238312,0.28087350726127625,0.17001654207706451,0.21049022674560547,0.5625,0.03125,0.00011570793867576867
240,chin,0.0010288804769515991,0.0010288804769515991,0.3910065293312073,-0.2795129418373108,0.0,0.1690482348203659,0.5287261009216309,0.3910065293312073,0.2795129418373108,0.1631142795085907,0.22789224982261658,0.4375,0.0625,0.00011370859283488244
