step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,forehead,0.3,34,0.1698090136051178,0.1698090136051178,0.48941218852996826,-0.28662919998168945,0.0,0.25365522503852844,0.13504044711589813,0.48941218852996826,0.28662919998168945,0.16989092528820038,0.3195212483406067,0.6875,0.0,0.00011199286382179707
10,forehead,0.3,34,0.11394086480140686,0.11394086480140686,0.46820729970932007,-0.29094699025154114,0.0,0.22762754559516907,0.25208860635757446,0.46820729970932007,0.29094699025154114,0.18754686415195465,0.2806604504585266,0.75,0.0,7.85772135714069e-05
20,forehead,0.3,34,0.11372967064380646,0.11372967064380646,0.4582693576812744,-0.2846567630767822,0.0,0.2247738391160965,0.31838488578796387,0.4582693576812744,0.2846567630767822,0.17560602724552155,0.2826632857322693,0.5625,0.0,7.317335257539526e-05
30,forehead,0.3,34,0.14879842102527618,0.14879842102527618,0.4763678014278412,-0.28511902689933777,0.0,0.24266867339611053,0.36408889293670654,0.4763678014278412,0.28511902689933777,0.17651131749153137,0.2998564839363098,0.75,0.0,8.723203791305423e-05
40,forehead,0.3,34,0.03397005796432495,0.03397005796432495,0.4213298559188843,-0.28628087043762207,0.0,0.18520194292068481,0.3971605896949768,0.4213298559188843,0.28628087043762207,0.17583134770393372,0.24549850821495056,0.625,0.0,9.594955918146297e-05
50,forehead,0.3,34,0.0930168628692627,0.0930168628692627,0.4556742310523987,-0.28951746225357056,0.0,0.21637755632400513,0.42528629302978516,0.4556742310523987,0.28951746225357056,0.1859455406665802,0.26972872018814087,0.71875,0.0,9.275937190977857e-05
60,forehead,0.3,34,0.06833867728710175,0.06833867728710175,0.4482077956199646,-0.293174147605896,0.0,0.20647917687892914,0.45129072666168213,0.4482077956199646,0.293174147605896,0.1907757967710495,0.2574319839477539,0.8125,0.03125,0.00010169298184337094
70,forehead,0.3,34,0.02528984844684601,0.02528984844684601,0.4197545051574707,-0.2889828383922577,0.0,0.18350102007389069,0.47099703550338745,0.4197545051574707,0.2889828383922577,0.17160163819789886,0.24815288186073303,0.625,0.0,8.908276504371315e-05
80,forehead,0.3,34,0.031825751066207886,0.031825751066207886,0.4248552620410919,-0.29019224643707275,0.0,0.18735498189926147,0.48486098647117615,0.4248552620410919,0.29019224643707275,0.18503177165985107,0.23982349038124084,0.59375,0.03125,8.087136666290462e-05
90,forehead,0.3,34,0.033250078558921814,0.033250078558921814,0.42395228147506714,-0.289475679397583,0.0,0.1882491558790207,0.4921095371246338,0.42395228147506714,0.289475679397583,0.18286380171775818,0.24108847975730896,0.59375,0.09375,8.598436397733167e-05
