step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,nose_bridge,0.3,34,0.11064973473548889,0.11064973473548889,0.45704805850982666,-0.28475943207740784,0.0,0.2231205403804779,0.13504044711589813,0.45704805850982666,0.28475943207740784,0.1801566481590271,0.27689141035079956,0.65625,0.0,0.00015108767547644675
10,nose_bridge,0.3,34,0.12304000556468964,0.12304000556468964,0.4583720564842224,-0.28153058886528015,0.0,0.22772912681102753,0.2525520920753479,0.4583720564842224,0.28153058886528015,0.17086967825889587,0.28750234842300415,0.5625,0.0,8.098151738522574e-05
20,nose_bridge,0.3,34,0.021967187523841858,0.021967187523841858,0.4083506464958191,-0.28158456087112427,0.0,0.1767856627702713,0.3086312413215637,0.4083506464958191,0.28158456087112427,0.16706649959087372,0.24128414690494537,0.53125,0.0,7.320989243453369e-05
30,nose_bridge,0.3,34,0.14774185419082642,0.14774185419082642,0.47546347975730896,-0.2846929430961609,0.0,0.24166426062583923,0.3541340231895447,0.47546347975730896,0.2846929430961609,0.1777934730052948,0.2976699769496918,0.53125,0.0,9.09073423827067e-05
40,nose_bridge,0.3,34,0.054700255393981934,0.054700255393981934,0.4244518280029297,-0.2823483347892761,0.0,0.1949450969696045,0.3875114917755127,0.4244518280029297,0.2823483347892761,0.17139019072055817,0.2530616223812103,0.53125,0.03125,8.534413063898683e-05
50,nose_bridge,0.3,34,0.08665817975997925,0.08665817975997925,0.44882121682167053,-0.2869947552680969,0.0,0.21182647347450256,0.4195520281791687,0.44882121682167053,0.2869947552680969,0.18134865164756775,0.2674725651741028,0.6875,0.0,9.462254092795774e-05
60,nose_bridge,0.3,34,0.09227406978607178,0.09227406978607178,0.4436401128768921,-0.28227561712265015,0.0,0.21318519115447998,0.44001099467277527,0.4436401128768921,0.28227561712265015,0.17538881301879883,0.26825129985809326,0.59375,0.03125,0.00010173833288718015
70,nose_bridge,0.3,34,0.07172691822052002,0.07172691822052002,0.436587929725647,-0.28495365381240845,0.0,0.20504629611968994,0.463331937789917,0.436587929725647,0.28495365381240845,0.17725522816181183,0.25933271646499634,0.625,0.03125,0.00012481363955885172
80,nose_bridge,0.3,34,0.05556318163871765,0.05556318163871765,0.4291566014289856,-0.28464049100875854,0.0,0.19568756222724915,0.4817087948322296,0.4291566014289856,0.28464049100875854,0.17406684160232544,0.25508975982666016,0.65625,0.0,0.00010504850797588006
90,nose_bridge,0.3,34,-0.015371501445770264,-0.015371501445770264,0.3842166066169739,-0.28151753544807434,0.0,0.16344696283340454,0.499226450920105,0.3842166066169739,0.28151753544807434,0.16487711668014526,0.2193395048379898,0.5,0.0625,0.00011922702105948702
100,nose_bridge,0.3,34,0.09378036856651306,0.09378036856651306,0.44497624039649963,-0.28399521112442017,0.0,0.21679455041885376,0.5133154988288879,0.44497624039649963,0.28399521112442017,0.17579665780067444,0.2691795825958252,0.59375,0.03125,0.0002115708339260891
110,nose_bridge,0.3,34,0.013028934597969055,0.013028934597969055,0.4073339104652405,-0.2844945192337036,0.0,0.1746840626001358,0.5205674171447754,0.4073339104652405,0.2844945192337036,0.1666986644268036,0.2406352162361145,0.4375,0.03125,0.00012006021279376
120,nose_bridge,0.3,34,0.021863892674446106,0.021863892674446106,0.4119284749031067,-0.28472384810447693,0.0,0.17938311398029327,0.5349392294883728,0.4119284749031067,0.28472384810447693,0.17565682530403137,0.2362716645002365,0.5625,0.03125,0.00012345454888418317
130,nose_bridge,0.3,34,0.02970173954963684,0.02970173954963684,0.4182836413383484,-0.2863389849662781,0.0,0.1840960681438446,0.5492263436317444,0.4182836413383484,0.2863389849662781,0.17883627116680145,0.23944732546806335,0.78125,0.03125,0.00015939328295644373
140,nose_bridge,0.3,34,0.014762938022613525,0.014762938022613525,0.4150524139404297,-0.2891709804534912,0.0,0.17805248498916626,0.5547768473625183,0.4150524139404297,0.2891709804534912,0.18533837795257568,0.229714035987854,0.6875,0.03125,0.0001085413750843145
150,nose_bridge,0.3,34,0.009878456592559814,0.009878456592559814,0.40068376064300537,-0.28211838006973267,0.0,0.17343145608901978,0.5603629946708679,0.40068376064300537,0.28211838006973267,0.16695760190486908,0.2337261587381363,0.5,0.03125,0.0001315316476393491
160,nose_bridge,0.3,34,0.0825398862361908,0.0825398862361908,0.4451918601989746,-0.286726176738739,0.0,0.2108003795146942,0.5672509670257568,0.4451918601989746,0.286726176738739,0.17474284768104553,0.27044904232025146,0.65625,0.03125,0.00014142975851427764
170,nose_bridge,0.3,34,0.02994576096534729,0.02994576096534729,0.4225119948387146,-0.2883594036102295,0.0,0.18415257334709167,0.5773101449012756,0.4225119948387146,0.2883594036102295,0.182644322514534,0.2398676574230194,0.5625,0.0,0.0001515127660240978
180,nose_bridge,0.3,34,0.006418153643608093,0.006418153643608093,0.40215161442756653,-0.2845654785633087,0.0,0.173397496342659,0.5835731625556946,0.40215161442756653,0.2845654785633087,0.1659514456987381,0.23620016872882843,0.53125,0.03125,0.0001660611596889794
190,nose_bridge,0.3,34,-0.050646185874938965,-0.050646185874938965,0.3719017505645752,-0.28486138582229614,0.0,0.14717483520507812,0.5869054794311523,0.3719017505645752,0.28486138582229614,0.17626547813415527,0.19563627243041992,0.75,0.0625,0.0002078617108054459
200,nose_bridge,0.3,34,0.02107343077659607,0.02107343077659607,0.40876078605651855,-0.2825324833393097,0.0,0.1773776113986969,0.5883795022964478,0.40876078605651855,0.2825324833393097,0.165496826171875,0.24326397478580475,0.46875,0.0,0.00016859796596691012
210,nose_bridge,0.3,34,-0.10552597790956497,-0.10552597790956497,0.3551092743873596,-0.29061806201934814,0.0,0.1206008717417717,0.5889177918434143,0.3551092743873596,0.29061806201934814,0.18589119613170624,0.1692180633544922,0.78125,0.03125,0.00019806971249636263
220,nose_bridge,0.3,34,-0.006072565913200378,-0.006072565913200378,0.4073992371559143,-0.29068905115127563,0.0,0.16790629923343658,0.5874776840209961,0.4073992371559143,0.29068905115127563,0.18227198719978333,0.22512724995613098,0.625,0.0,0.00020515431242529303
230,nose_bridge,0.3,34,0.04333603382110596,0.04333603382110596,0.41834312677383423,-0.2812201976776123,0.0,0.18743330240249634,0.5875746011734009,0.41834312677383423,0.2812201976776123,0.16705222427845,0.2512909173965454,0.53125,0.0,0.00020075205247849226
240,nose_bridge,0.3,34,-0.10543562471866608,-0.10543562471866608,0.35595810413360596,-0.29449206590652466,0.0,0.12759040296077728,0.5930465459823608,0.35595810413360596,0.29449206590652466,0.19198858737945557,0.16396954655647278,0.78125,0.125,0.00020248268265277147
250,nose_bridge,0.3,34,-0.06911247968673706,-0.06911247968673706,0.3675011694431305,-0.2904776930809021,0.0,0.14434173703193665,0.5997303128242493,0.3675011694431305,0.2904776930809021,0.18350574374198914,0.18399542570114136,0.6875,0.09375,0.00015539510059170425
260,nose_bridge,0.3,34,-0.14582937955856323,-0.14582937955856323,0.3259635865688324,-0.2906009554862976,0.0,0.10940893739461899,0.598868191242218,0.3259635865688324,0.2906009554862976,0.1868099570274353,0.1391536146402359,0.625,0.21875,0.00018484427710063756
270,nose_bridge,0.3,34,-0.03652691841125488,-0.03652691841125488,0.3841209411621094,-0.29090604186058044,0.0,0.16116422414779663,0.5999455451965332,0.3841209411621094,0.29090604186058044,0.18174517154693604,0.20237576961517334,0.65625,0.125,0.0001683165319263935
280,nose_bridge,0.3,34,-0.15254542231559753,-0.15254542231559753,0.3294428586959839,-0.2907407283782959,0.0,0.09949317574501038,0.6019457578659058,0.3294428586959839,0.2907407283782959,0.17605718970298767,0.15338566899299622,0.53125,0.03125,0.0001978601358132437
290,nose_bridge,0.3,34,-0.17216667532920837,-0.17216667532920837,0.31464001536369324,-0.29476600885391235,0.0,0.1027253270149231,0.6023763418197632,0.31464001536369324,0.29476600885391235,0.1972208470106125,0.11741914600133896,0.71875,0.28125,0.00015566821093671024
300,nose_bridge,0.3,34,-0.18723076581954956,-0.18723076581954956,0.30372071266174316,-0.2897784113883972,0.0,0.0886053517460823,0.6034836173057556,0.30372071266174316,0.2897784113883972,0.19027018547058105,0.11345049738883972,0.71875,0.15625,0.00016279486590065062
310,nose_bridge,0.3,34,-0.18844997882843018,-0.18844997882843018,0.3054724931716919,-0.29410120844841003,0.0,0.094279944896698,0.6032063961029053,0.3054724931716919,0.29410120844841003,0.19253304600715637,0.11293943226337433,0.65625,0.28125,0.00030640780460089445
320,nose_bridge,0.3,34,-0.20489096641540527,-0.20489096641540527,0.29286375641822815,-0.29203879833221436,0.0,0.08632287383079529,0.6041954755783081,0.29286375641822815,0.29203879833221436,0.18578004837036133,0.10708370804786682,0.6875,0.34375,0.00018766922585200518
330,nose_bridge,0.3,34,-0.13882234692573547,-0.13882234692573547,0.32824376225471497,-0.29144415259361267,0.0,0.1158222034573555,0.603800892829895,0.32824376225471497,0.29144415259361267,0.18772479891777039,0.1405189484357834,0.78125,0.21875,0.00016626993601676077
340,nose_bridge,0.3,34,-0.1727718859910965,-0.1727718859910965,0.30508947372436523,-0.29011690616607666,0.0,0.10237245261669159,0.6032266616821289,0.30508947372436523,0.29011690616607666,0.1909899115562439,0.11409955471754074,0.71875,0.3125,0.00013282574946060777
350,nose_bridge,0.3,34,-0.25017595291137695,-0.25017595291137695,0.27152132987976074,-0.29419612884521484,0.0,0.06669498234987259,0.6026633977890015,0.27152132987976074,0.29419612884521484,0.19507190585136414,0.0764494389295578,0.65625,0.375,0.00015950614761095494
360,nose_bridge,0.3,34,-0.21782895922660828,-0.21782895922660828,0.2838514447212219,-0.2974024713039398,0.0,0.09312454611063004,0.6009707450866699,0.2838514447212219,0.2974024713039398,0.20300759375095367,0.08084386587142944,0.875,0.375,0.0002499597903806716
370,nose_bridge,0.3,34,-0.15442858636379242,-0.15442858636379242,0.3075562119483948,-0.2897982597351074,0.0,0.11761172115802765,0.6006380319595337,0.3075562119483948,0.2897982597351074,0.19426840543746948,0.1132877841591835,0.8125,0.3125,0.00018080451991409063
380,nose_bridge,0.3,34,-0.23201608657836914,-0.23201608657836914,0.2737979590892792,-0.291922390460968,0.0,0.07803074270486832,0.5984272360801697,0.2737979590892792,0.291922390460968,0.19432741403579712,0.07947055250406265,0.71875,0.34375,0.00018730902229435742
390,nose_bridge,0.3,34,-0.2281409204006195,-0.2281409204006195,0.2763904929161072,-0.2937124967575073,0.0,0.08289357274770737,0.5960034132003784,0.2763904929161072,0.2937124967575073,0.193879172205925,0.08251133561134338,0.71875,0.3125,0.00019465932564344257
400,nose_bridge,0.3,34,-0.18107104301452637,-0.18107104301452637,0.3134269714355469,-0.2959091067314148,0.0,0.09732019901275635,0.5919107794761658,0.3134269714355469,0.2959091067314148,0.1972542703151703,0.11617271602153778,0.78125,0.25,0.00023680349113419652
410,nose_bridge,0.3,34,-0.22881317138671875,-0.22881317138671875,0.27777183055877686,-0.29266175627708435,0.0,0.07873851805925369,0.5894955396652222,0.27777183055877686,0.29266175627708435,0.19055882096290588,0.08721299469470978,0.71875,0.25,0.0002163999160984531
420,nose_bridge,0.3,34,-0.2613871395587921,-0.2613871395587921,0.2611348032951355,-0.2929345965385437,0.0,0.06334725022315979,0.5884741544723511,0.2611348032951355,0.2929345965385437,0.18971563875675201,0.07141916453838348,0.75,0.3125,0.00015525778871960938
430,nose_bridge,0.3,34,-0.2525869607925415,-0.2525869607925415,0.2614815831184387,-0.29089614748954773,0.0,0.06772375106811523,0.5871049761772156,0.2614815831184387,0.29089614748954773,0.18557563424110413,0.0759059488773346,0.75,0.34375,0.0002221584290964529
440,nose_bridge,0.3,34,-0.26013875007629395,-0.26013875007629395,0.2622401714324951,-0.29745474457740784,0.0,0.07253055274486542,0.5869323015213013,0.2622401714324951,0.29745474457740784,0.1946883648633957,0.06755180656909943,0.8125,0.28125,0.0001371344260405749
450,nose_bridge,0.3,34,-0.22384169697761536,-0.22384169697761536,0.2765299081802368,-0.2906217575073242,0.0,0.08087191730737686,0.586961567401886,0.2765299081802368,0.2906217575073242,0.18831981718540192,0.0882100984454155,0.78125,0.3125,0.0002774000458884984
460,nose_bridge,0.3,34,-0.27048981189727783,-0.27048981189727783,0.2532404959201813,-0.2948693633079529,0.0,0.06600840389728546,0.5855698585510254,0.2532404959201813,0.2948693633079529,0.18862631916999817,0.0646141916513443,0.71875,0.375,0.00019155519839841872
470,nose_bridge,0.3,34,-0.2358512580394745,-0.2358512580394745,0.27313780784606934,-0.29367795586586,0.0,0.07836685329675674,0.5863476991653442,0.27313780784606934,0.29367795586586,0.18955227732658386,0.08358553797006607,0.78125,0.3125,0.00014701506006531417
480,nose_bridge,0.3,34,-0.20460034906864166,-0.20460034906864166,0.28809237480163574,-0.2907530665397644,0.0,0.0888134092092514,0.5835412740707397,0.28809237480163574,0.2907530665397644,0.18815749883651733,0.0999348908662796,0.75,0.3125,0.00015455545508302748
490,nose_bridge,0.3,34,-0.2663322389125824,-0.2663322389125824,0.2568303346633911,-0.29030051827430725,0.0,0.05743847042322159,0.5820425748825073,0.2568303346633911,0.29030051827430725,0.18159620463848114,0.07523411512374878,0.65625,0.28125,0.0001456278987461701
500,nose_bridge,0.3,34,-0.16067245602607727,-0.16067245602607727,0.3114822506904602,-0.2896372079849243,0.0,0.10711970925331116,0.5832952260971069,0.3114822506904602,0.2896372079849243,0.1848098635673523,0.1266723871231079,0.8125,0.25,0.0002092202048515901
510,nose_bridge,0.3,34,-0.21772854030132294,-0.21772854030132294,0.27715790271759033,-0.28867337107658386,0.0,0.08246029913425446,0.5828884243965149,0.27715790271759033,0.28867337107658386,0.17675888538360596,0.10039901733398438,0.65625,0.3125,0.00013810316158924252
520,nose_bridge,0.3,34,-0.15731701254844666,-0.15731701254844666,0.30577266216278076,-0.28799885511398315,0.0,0.1129080280661583,0.5799561738967896,0.30577266216278076,0.28799885511398315,0.18037068843841553,0.12540197372436523,0.65625,0.25,0.00016874966968316585
530,nose_bridge,0.3,34,-0.15856319665908813,-0.15856319665908813,0.3000538945198059,-0.28656548261642456,0.0,0.11451387405395508,0.5791982412338257,0.3000538945198059,0.28656548261642456,0.17594999074935913,0.12410391122102737,0.625,0.25,0.00019591588352341205
540,nose_bridge,0.3,34,-0.21113722026348114,-0.21113722026348114,0.2893922030925751,-0.293839693069458,0.0,0.0871499627828598,0.5770678520202637,0.2893922030925751,0.293839693069458,0.18876862525939941,0.10062360018491745,0.6875,0.3125,0.00014081659901421517
550,nose_bridge,0.3,34,-0.22129333019256592,-0.22129333019256592,0.2824804186820984,-0.29424333572387695,0.0,0.084712915122509,0.5771360397338867,0.2824804186820984,0.29424333572387695,0.1949176788330078,0.08756273239850998,0.71875,0.34375,0.00016393253463320434
560,nose_bridge,0.3,34,-0.18094778060913086,-0.18094778060913086,0.30313360691070557,-0.2897672653198242,0.0,0.09545315057039261,0.5769250988960266,0.30313360691070557,0.2897672653198242,0.18224820494651794,0.12088538706302643,0.65625,0.21875,0.00013131882587913424
570,nose_bridge,0.3,34,-0.23905441164970398,-0.23905441164970398,0.2538474202156067,-0.28560760617256165,0.0,0.07831338047981262,0.5762645602226257,0.2538474202156067,0.28560760617256165,0.1737460047006607,0.08010143041610718,0.625,0.4375,0.00014403293607756495
580,nose_bridge,0.3,34,-0.23529714345932007,-0.23529714345932007,0.28127044439315796,-0.29744935035705566,0.0,0.0783311128616333,0.57442706823349,0.28127044439315796,0.29744935035705566,0.19658228754997253,0.08468817174434662,0.75,0.3125,0.00012388944742269814
590,nose_bridge,0.3,34,-0.2847963571548462,-0.2847963571548462,0.25639134645462036,-0.2981142997741699,0.0,0.0550408810377121,0.5735136270523071,0.25639134645462036,0.2981142997741699,0.2079906165599823,0.04840073361992836,0.8125,0.40625,0.00026609800988808274
600,nose_bridge,0.3,34,-0.21974703669548035,-0.21974703669548035,0.27918481826782227,-0.28953444957733154,0.0,0.08013704419136047,0.5718635320663452,0.27918481826782227,0.28953444957733154,0.18080836534500122,0.09837646037340164,0.625,0.28125,0.0001640372647671029
610,nose_bridge,0.3,34,-0.15400296449661255,-0.15400296449661255,0.3267575800418854,-0.29493576288223267,0.0,0.10911098122596741,0.5690077543258667,0.3267575800418854,0.29493576288223267,0.19854788482189178,0.12820971012115479,0.84375,0.1875,0.0001477252080803737
620,nose_bridge,0.3,34,-0.2527180314064026,-0.2527180314064026,0.2527639865875244,-0.28930050134658813,0.0,0.07311898469924927,0.567970871925354,0.2527639865875244,0.28930050134658813,0.18527135252952576,0.06749261170625687,0.6875,0.40625,0.00017836190818343312
630,nose_bridge,0.3,34,-0.2451954185962677,-0.2451954185962677,0.2677469551563263,-0.2915031611919403,0.0,0.07006394863128662,0.5652365684509277,0.2677469551563263,0.2915031611919403,0.18408522009849548,0.08366173505783081,0.78125,0.34375,0.00023620460706297308
640,nose_bridge,0.3,34,-0.20393100380897522,-0.20393100380897522,0.2932671010494232,-0.2924453914165497,0.0,0.08769267052412033,0.5665026903152466,0.2932671010494232,0.2924453914165497,0.18551558256149292,0.10775153338909149,0.75,0.28125,0.00019220060494262725
650,nose_bridge,0.3,34,-0.22529125213623047,-0.22529125213623047,0.28494757413864136,-0.29452183842658997,0.0,0.0788048505783081,0.5658940076828003,0.28494757413864136,0.29452183842658997,0.19532062113285065,0.08962696045637131,0.71875,0.28125,0.00019552728917915374
660,nose_bridge,0.3,34,-0.2948154807090759,-0.2948154807090759,0.22932282090187073,-0.2900945544242859,0.0,0.056050799787044525,0.5646259784698486,0.22932282090187073,0.2900945544242859,0.18375396728515625,0.04556885361671448,0.75,0.53125,0.00011883732076967135
670,nose_bridge,0.3,34,-0.174769788980484,-0.174769788980484,0.30784910917282104,-0.29231396317481995,0.0,0.10200903564691544,0.5633448958396912,0.30784910917282104,0.29231396317481995,0.19208301603794098,0.11576610803604126,0.90625,0.25,0.0001419164182152599
680,nose_bridge,0.3,34,-0.27744752168655396,-0.27744752168655396,0.24107606709003448,-0.2930908799171448,0.0,0.0676581859588623,0.5615476965904236,0.24107606709003448,0.2930908799171448,0.18363291025161743,0.05744316056370735,0.78125,0.5,0.00014539642143063247
690,nose_bridge,0.3,34,-0.2645100951194763,-0.2645100951194763,0.25327160954475403,-0.29144909977912903,0.0,0.0651165023446083,0.5598504543304443,0.25327160954475403,0.29144909977912903,0.18333929777145386,0.06993230432271957,0.6875,0.46875,0.0001305238256463781
700,nose_bridge,0.3,34,-0.23310908675193787,-0.23310908675193787,0.25893765687942505,-0.28744155168533325,0.0,0.08283635228872299,0.5598036050796509,0.25893765687942505,0.28744155168533325,0.1790819615125656,0.07985568046569824,0.5625,0.375,0.0001426500384695828
710,nose_bridge,0.3,34,-0.2649557888507843,-0.2649557888507843,0.25294312834739685,-0.2902712821960449,0.0,0.06264365464448929,0.5593627691268921,0.25294312834739685,0.2902712821960449,0.18351677060127258,0.06942634284496307,0.75,0.3125,0.00011402146628824994
720,nose_bridge,0.3,34,-0.20615945756435394,-0.20615945756435394,0.2785947024822235,-0.289256751537323,0.0,0.09375934302806854,0.5590112209320068,0.2785947024822235,0.289256751537323,0.18601267039775848,0.09258205443620682,0.75,0.34375,0.00015969960077200085
730,nose_bridge,0.3,34,-0.308978796005249,-0.308978796005249,0.23726500570774078,-0.29533207416534424,0.0,0.044420354068279266,0.5574015378952026,0.23726500570774078,0.29533207416534424,0.19358789920806885,0.04367708042263985,0.78125,0.40625,0.00011861667735502124
740,nose_bridge,0.3,34,-0.3073282837867737,-0.3073282837867737,0.23457449674606323,-0.29499316215515137,0.0,0.048083532601594925,0.556864857673645,0.23457449674606323,0.29499316215515137,0.18971779942512512,0.044856712222099304,0.75,0.40625,0.00019874445570167154
750,nose_bridge,0.3,34,-0.2610393166542053,-0.2610393166542053,0.2617703378200531,-0.2939221262931824,0.0,0.06503459066152573,0.55552077293396,0.2617703378200531,0.2939221262931824,0.19349884986877441,0.06827147305011749,0.65625,0.375,0.0001330763625446707
760,nose_bridge,0.3,34,-0.3000434339046478,-0.3000434339046478,0.23203325271606445,-0.2910708785057068,0.0,0.050065066665410995,0.5532700419425964,0.23203325271606445,0.2910708785057068,0.18995243310928345,0.0420808270573616,0.78125,0.375,0.00016454893921036273
770,nose_bridge,0.3,34,-0.25830599665641785,-0.25830599665641785,0.2545631527900696,-0.29166871309280396,0.0,0.07046826928853989,0.5532656311988831,0.2545631527900696,0.29166871309280396,0.1894136667251587,0.0651494711637497,0.75,0.40625,0.00018310682207811624
780,nose_bridge,0.3,34,-0.31542232632637024,-0.31542232632637024,0.22437262535095215,-0.2934562861919403,0.0,0.04711761325597763,0.5521181225776672,0.22437262535095215,0.2934562861919403,0.18886098265647888,0.03551165387034416,0.75,0.4375,0.0001344620977761224
790,nose_bridge,0.3,34,-0.1918342113494873,-0.1918342113494873,0.2976806163787842,-0.2921660840511322,0.0,0.09481734782457352,0.5500667095184326,0.2976806163787842,0.2921660840511322,0.18738116323947906,0.11029946804046631,0.71875,0.3125,0.00017262606706935912
800,nose_bridge,0.3,34,-0.2825985252857208,-0.2825985252857208,0.24772515892982483,-0.29260241985321045,0.0,0.05488114804029465,0.5483202934265137,0.24772515892982483,0.29260241985321045,0.19022588431835175,0.05749926716089249,0.75,0.40625,0.0001613307249499485
810,nose_bridge,0.3,34,-0.1801355928182602,-0.1801355928182602,0.2858148217201233,-0.2851833701133728,0.0,0.10441632568836212,0.5481972694396973,0.2858148217201233,0.2851833701133728,0.1661686897277832,0.11964612454175949,0.53125,0.3125,0.00016145428526215255
820,nose_bridge,0.3,34,-0.272690087556839,-0.272690087556839,0.24626651406288147,-0.29011812806129456,0.0,0.061279647052288055,0.5471022129058838,0.24626651406288147,0.29011812806129456,0.18273413181304932,0.06353240460157394,0.71875,0.375,0.00019283239089418203
830,nose_bridge,0.3,34,-0.23427094519138336,-0.23427094519138336,0.2630080580711365,-0.2877296805381775,0.0,0.07818035781383514,0.5450339317321777,0.2630080580711365,0.2877296805381775,0.1765894740819931,0.08641856163740158,0.6875,0.34375,0.0002082199789583683
840,nose_bridge,0.3,34,-0.23267605900764465,-0.23267605900764465,0.2707599103450775,-0.2931819260120392,0.0,0.0829278901219368,0.5436595678329468,0.2707599103450775,0.2931819260120392,0.1860637217760086,0.0846962034702301,0.84375,0.4375,0.00013879397010896355
850,nose_bridge,0.3,34,-0.20044094324111938,-0.20044094324111938,0.2897718548774719,-0.2898780107498169,0.0,0.08954321593046188,0.5420281291007996,0.2897718548774719,0.2898780107498169,0.18266180157661438,0.10711006820201874,0.65625,0.28125,0.0002239226014353335
860,nose_bridge,0.3,34,-0.29427143931388855,-0.29427143931388855,0.23764988780021667,-0.2930254340171814,0.0,0.054129548370838165,0.5413392782211304,0.23764988780021667,0.2930254340171814,0.18962979316711426,0.04802009090781212,0.71875,0.40625,0.00016848127415869385
870,nose_bridge,0.3,34,-0.2473059892654419,-0.2473059892654419,0.26382842659950256,-0.2914865016937256,0.0,0.07183858752250671,0.540324330329895,0.26382842659950256,0.2914865016937256,0.18153999745845795,0.08228842914104462,0.65625,0.3125,0.00013170125021133572
880,nose_bridge,0.3,34,-0.2567543089389801,-0.2567543089389801,0.25123220682144165,-0.29396283626556396,0.0,0.07993915677070618,0.5415675640106201,0.25123220682144165,0.29396283626556396,0.19428282976150513,0.056949369609355927,0.75,0.53125,0.00014503998681902885
890,nose_bridge,0.3,34,-0.23756331205368042,-0.23756331205368042,0.27118879556655884,-0.29287025332450867,0.0,0.07698839902877808,0.5407984256744385,0.27118879556655884,0.29287025332450867,0.18570519983768463,0.0854836106300354,0.78125,0.34375,0.00011681561591103673
900,nose_bridge,0.3,34,-0.2609300911426544,-0.2609300911426544,0.2545023560523987,-0.2891255021095276,0.0,0.06281856447458267,0.5399741530418396,0.2545023560523987,0.2891255021095276,0.18323145806789398,0.0712709054350853,0.65625,0.40625,0.00015116376744117588
910,nose_bridge,0.3,34,-0.1519230604171753,-0.1519230604171753,0.30108389258384705,-0.28682681918144226,0.0,0.12064668536186218,0.5382091403007507,0.30108389258384705,0.28682681918144226,0.17438292503356934,0.12670095264911652,0.65625,0.34375,0.00014157530677039176
920,nose_bridge,0.3,34,-0.29921287298202515,-0.29921287298202515,0.21865658462047577,-0.2896920442581177,0.0,0.06151462346315384,0.5382681488990784,0.21865658462047577,0.2896920442581177,0.18660178780555725,0.03205479308962822,0.59375,0.5625,0.00012290063023101538
930,nose_bridge,0.3,34,-0.3188561499118805,-0.3188561499118805,0.21946266293525696,-0.2898852229118347,0.0,0.041451629251241684,0.5393818616867065,0.21946266293525696,0.2898852229118347,0.18370744585990906,0.0357552170753479,0.6875,0.46875,0.00015503278700634837
940,nose_bridge,0.3,34,-0.23522746562957764,-0.23522746562957764,0.2690052092075348,-0.2900894284248352,0.0,0.07594618946313858,0.5405592918395996,0.2690052092075348,0.2900894284248352,0.18033438920974731,0.08867083489894867,0.78125,0.3125,0.00012357936066109687
950,nose_bridge,0.3,34,-0.339897096157074,-0.339897096157074,0.2097788155078888,-0.2925313115119934,0.0,0.03538672626018524,0.5397118330001831,0.2097788155078888,0.2925313115119934,0.18558499217033386,0.024193819612264633,0.75,0.375,0.0001680599234532565
960,nose_bridge,0.3,34,-0.21391445398330688,-0.21391445398330688,0.2743570804595947,-0.2889052629470825,0.0,0.08953899890184402,0.5393816232681274,0.2743570804595947,0.2889052629470825,0.17581120133399963,0.09854589402675629,0.65625,0.3125,0.00013813959958497435
970,nose_bridge,0.3,34,-0.33800679445266724,-0.33800679445266724,0.20494301617145538,-0.2918742299079895,0.0,0.040798649191856384,0.5395750403404236,0.20494301617145538,0.2918742299079895,0.1953633725643158,0.009579639881849289,0.84375,0.53125,0.00016153753676917404
980,nose_bridge,0.3,34,-0.30952751636505127,-0.30952751636505127,0.2268385887145996,-0.29250621795654297,0.0,0.04864634573459625,0.5390631556510925,0.2268385887145996,0.29250621795654297,0.18610116839408875,0.04073741286993027,0.8125,0.40625,0.00016488555411342531
