step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,nose_bridge,0.2,22,0.15959061682224274,0.15959061682224274,0.47893381118774414,-0.28275901079177856,0.0,0.24617482721805573,0.16333052515983582,0.47893381118774414,0.28275901079177856,0.17823603749275208,0.30069780349731445,0.65625,0.0,0.00011077778617618605
10,nose_bridge,0.2,22,0.168427512049675,0.168427512049675,0.48042505979537964,-0.2809859812259674,0.0,0.24997441470623016,0.2727082371711731,0.48042505979537964,0.2809859812259674,0.1661953330039978,0.3142297565937042,0.5,0.0,8.394436008529738e-05
20,nose_bridge,0.2,22,0.07732763886451721,0.07732763886451721,0.43432581424713135,-0.28062111139297485,0.0,0.20424404740333557,0.34340420365333557,0.43432581424713135,0.28062111139297485,0.1680763214826584,0.26624947786331177,0.5625,0.0,7.928720879135653e-05
30,nose_bridge,0.2,22,0.20285293459892273,0.20285293459892273,0.5039292573928833,-0.2851046919822693,0.0,0.269133061170578,0.3978221118450165,0.5039292573928833,0.2851046919822693,0.17836347222328186,0.32556581497192383,0.53125,0.0,8.28181000542827e-05
40,nose_bridge,0.2,22,0.11941683292388916,0.11941683292388916,0.4551025927066803,-0.28103095293045044,0.0,0.22637614607810974,0.43764734268188477,0.4551025927066803,0.28103095293045044,0.16863739490509033,0.2864651679992676,0.59375,0.03125,9.499824955128133e-05
50,nose_bridge,0.2,22,0.1501091569662094,0.1501091569662094,0.47379088401794434,-0.2827994227409363,0.0,0.24191711843013763,0.47089576721191406,0.47379088401794434,0.2827994227409363,0.1731680929660797,0.30062276124954224,0.625,0.0,9.387319005327299e-05
60,nose_bridge,0.2,22,0.18632352352142334,0.18632352352142334,0.4894862174987793,-0.2809296250343323,0.0,0.2586965560913086,0.49373114109039307,0.4894862174987793,0.2809296250343323,0.16991287469863892,0.3195733428001404,0.59375,0.0,0.0001456579630030319
70,nose_bridge,0.2,22,0.16098789870738983,0.16098789870738983,0.48105907440185547,-0.2841222286224365,0.0,0.2481732815504074,0.5081973075866699,0.48105907440185547,0.2841222286224365,0.17654532194137573,0.3045137822628021,0.5625,0.0,0.00020610015781130642
80,nose_bridge,0.2,22,0.15315380692481995,0.15315380692481995,0.4753745198249817,-0.28253173828125,0.0,0.24284276366233826,0.5237523317337036,0.4753745198249817,0.28253173828125,0.17210575938224792,0.3032687306404114,0.5625,0.0,0.000178048518137075
90,nose_bridge,0.2,22,0.02357320487499237,0.02357320487499237,0.40696293115615845,-0.2819381654262543,0.0,0.18048660457134247,0.5366852879524231,0.40696293115615845,0.2819381654262543,0.1723034679889679,0.23465949296951294,0.625,0.03125,0.00020247091015335172
100,nose_bridge,0.2,22,0.145819291472435,0.145819291472435,0.47205567359924316,-0.2827640175819397,0.0,0.23929165303707123,0.5359281301498413,0.47205567359924316,0.2827640175819397,0.16917699575424194,0.3028787076473236,0.5,0.0,0.00024386635050177574
110,nose_bridge,0.2,22,0.035144031047821045,0.035144031047821045,0.41893184185028076,-0.2849406599998474,0.0,0.1860935091972351,0.5435683131217957,0.41893184185028076,0.2849406599998474,0.1700795590877533,0.24885228276252747,0.59375,0.0,0.00023989257169887424
120,nose_bridge,0.2,22,0.07715573906898499,0.07715573906898499,0.4422779083251953,-0.285800039768219,0.0,0.20647791028022766,0.5516693592071533,0.4422779083251953,0.285800039768219,0.18094153702259064,0.26133641600608826,0.59375,0.0,0.00022553940652869642
130,nose_bridge,0.2,22,0.07520124316215515,0.07520124316215515,0.44111713767051697,-0.2856815457344055,0.0,0.20544719696044922,0.5614882707595825,0.44111713767051697,0.2856815457344055,0.17377392947673798,0.2673432230949402,0.59375,0.0,0.00019629279267974198
140,nose_bridge,0.2,22,0.0451565682888031,0.0451565682888031,0.4329901933670044,-0.29037702083587646,0.0,0.19292041659355164,0.5791520476341248,0.4329901933670044,0.29037702083587646,0.18202662467956543,0.25096359848976135,0.625,0.0,0.00017445530102122575
150,nose_bridge,0.2,22,0.027297958731651306,0.027297958731651306,0.41041383147239685,-0.28317350149154663,0.0,0.18323113024234772,0.5859216451644897,0.41041383147239685,0.28317350149154663,0.17065222561359406,0.239761620759964,0.5,0.03125,0.00020872417371720076
160,nose_bridge,0.2,22,0.12699049711227417,0.12699049711227417,0.46740245819091797,-0.28645509481430054,0.0,0.23249822854995728,0.5898305177688599,0.46740245819091797,0.28645509481430054,0.17231646180152893,0.29508599638938904,0.625,0.0,0.00019151448213960975
170,nose_bridge,0.2,22,0.09130510687828064,0.09130510687828064,0.4517998993396759,-0.2874315679073334,0.0,0.21436834335327148,0.5955733060836792,0.4517998993396759,0.2874315679073334,0.179288849234581,0.2725110650062561,0.625,0.0,0.00018039850692730397
180,nose_bridge,0.2,22,0.03052803874015808,0.03052803874015808,0.4165090322494507,-0.28599345684051514,0.0,0.18600592017173767,0.5991195440292358,0.4165090322494507,0.28599345684051514,0.17163367569446564,0.24487532675266266,0.53125,0.09375,0.0003120866313111037
190,nose_bridge,0.2,22,0.007854938507080078,0.007854938507080078,0.40337511897087097,-0.28485921025276184,0.0,0.1741982400417328,0.6055938005447388,0.40337511897087097,0.28485921025276184,0.1751834750175476,0.22819164395332336,0.71875,0.0,0.0001983621477847919
200,nose_bridge,0.2,22,0.12534798681735992,0.12534798681735992,0.4631061851978302,-0.2836214601993561,0.0,0.22948472201824188,0.610021710395813,0.4631061851978302,0.2836214601993561,0.16973109543323517,0.29337507486343384,0.5625,0.0,0.0002447210717946291
210,nose_bridge,0.2,22,-0.042490601539611816,-0.042490601539611816,0.38538336753845215,-0.2886250615119934,0.0,0.14937615394592285,0.6155350804328918,0.38538336753845215,0.2886250615119934,0.1845897138118744,0.20079368352890015,0.71875,0.0,0.00021619873587042093
220,nose_bridge,0.2,22,0.08459940552711487,0.08459940552711487,0.45007628202438354,-0.28851771354675293,0.0,0.21155855059623718,0.617131769657135,0.45007628202438354,0.28851771354675293,0.17667147517204285,0.2734048068523407,0.5625,0.0,0.0002675281139090657
230,nose_bridge,0.2,22,0.1522432565689087,0.1522432565689087,0.4719732403755188,-0.2805677652359009,0.0,0.24140554666519165,0.6200187802314758,0.4719732403755188,0.2805677652359009,0.1676393747329712,0.30433389544487,0.65625,0.0,0.00028263923013582826
240,nose_bridge,0.2,22,0.022004365921020508,0.022004365921020508,0.4186035990715027,-0.28951340913772583,0.0,0.18242758512496948,0.6197890639305115,0.4186035990715027,0.28951340913772583,0.18238762021064758,0.23621594905853271,0.71875,0.03125,0.0002409060689387843
250,nose_bridge,0.2,22,0.023261576890945435,0.023261576890945435,0.4156111776828766,-0.28751814365386963,0.0,0.1826866865158081,0.62138831615448,0.4156111776828766,0.28751814365386963,0.17701208591461182,0.23859909176826477,0.71875,0.03125,0.00019990782311651856
260,nose_bridge,0.2,22,0.01696529984474182,0.01696529984474182,0.4084593951702118,-0.2846025824546814,0.0,0.17771106958389282,0.6207777261734009,0.4084593951702118,0.2846025824546814,0.17486166954040527,0.23359772562980652,0.5625,0.03125,0.00023777413298375905
270,nose_bridge,0.2,22,0.1247113049030304,0.1247113049030304,0.46784645318984985,-0.2869938611984253,0.0,0.23085257411003113,0.6242326498031616,0.46784645318984985,0.2869938611984253,0.17306062579154968,0.2947857975959778,0.53125,0.0,0.00012449940550141037
