step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,nose_bridge,0.2,22,0.23766660690307617,0.23766660690307617,0.5158882141113281,-0.2813699543476105,0.0,0.284518301486969,0.16333052515983582,0.5158882141113281,0.2813699543476105,0.1662990003824234,0.3495892286300659,0.5,0.0,0.00015468236233573407
10,nose_bridge,0.2,22,0.13937385380268097,0.13937385380268097,0.46990901231765747,-0.2836019992828369,0.0,0.23666884005069733,0.26176637411117554,0.46990901231765747,0.2836019992828369,0.17303073406219482,0.29687827825546265,0.625,0.0,9.711644815979525e-05
20,nose_bridge,0.2,22,0.22038936614990234,0.22038936614990234,0.5112282633781433,-0.28402239084243774,0.0,0.2772058844566345,0.3251892030239105,0.5112282633781433,0.28402239084243774,0.17996934056282043,0.33125895261764526,0.6875,0.0,7.747370545985177e-05
30,nose_bridge,0.2,22,0.16127461194992065,0.16127461194992065,0.48157429695129395,-0.28395798802375793,0.0,0.24761629104614258,0.3776342272758484,0.48157429695129395,0.28395798802375793,0.17332607507705688,0.3082481920719147,0.5625,0.0,7.883272337494418e-05
40,nose_bridge,0.2,22,0.11852976679801941,0.11852976679801941,0.46092838048934937,-0.28516852855682373,0.0,0.2279384434223175,0.42284202575683594,0.46092838048934937,0.28516852855682373,0.17517021298408508,0.28575819730758667,0.71875,0.03125,8.445452840533108e-05
50,nose_bridge,0.2,22,0.11991889774799347,0.11991889774799347,0.45618587732315063,-0.28161174058914185,0.0,0.22695650160312653,0.46204888820648193,0.45618587732315063,0.28161174058914185,0.17403265833854675,0.28215324878692627,0.59375,0.03125,8.048901509027928e-05
60,nose_bridge,0.2,22,0.16929671168327332,0.16929671168327332,0.48683905601501465,-0.2849579453468323,0.0,0.2523735463619232,0.4882175326347351,0.48683905601501465,0.2849579453468323,0.17793238162994385,0.3089066743850708,0.65625,0.0,8.57694394653663e-05
70,nose_bridge,0.2,22,0.13085851073265076,0.13085851073265076,0.47039395570755005,-0.2870059311389923,0.0,0.23447641730308533,0.5082125663757324,0.47039395570755005,0.2870059311389923,0.1766558438539505,0.29373812675476074,0.625,0.03125,8.588635682826862e-05
80,nose_bridge,0.2,22,0.1799420714378357,0.1799420714378357,0.49237507581710815,-0.28574487566947937,0.0,0.2590567469596863,0.5275288820266724,0.49237507581710815,0.28574487566947937,0.17977389693260193,0.3126012086868286,0.625,0.03125,0.00012164362124167383
90,nose_bridge,0.2,22,0.17822480201721191,0.17822480201721191,0.48711201548576355,-0.28254932165145874,0.0,0.25621142983436584,0.5424849390983582,0.48711201548576355,0.28254932165145874,0.1743924468755722,0.31271958351135254,0.6875,0.03125,8.599049033364281e-05
100,nose_bridge,0.2,22,0.16548976302146912,0.16548976302146912,0.4829414486885071,-0.28346437215805054,0.0,0.2494770586490631,0.5544719696044922,0.4829414486885071,0.28346437215805054,0.16941866278648376,0.3135227859020233,0.53125,0.0,0.00010545537224970758
110,nose_bridge,0.2,22,0.14562323689460754,0.14562323689460754,0.46710190176963806,-0.28042349219322205,0.0,0.23936831951141357,0.5633529424667358,0.46710190176963806,0.28042349219322205,0.16522087156772614,0.30188101530075073,0.46875,0.03125,0.00011219293082831427
120,nose_bridge,0.2,22,0.1486700028181076,0.1486700028181076,0.47203996777534485,-0.28180330991744995,0.0,0.24023665487766266,0.569661557674408,0.47203996777534485,0.28180330991744995,0.1660427749156952,0.30599719285964966,0.5625,0.0,0.0001151289907284081
